Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Year
15,Matt Barnes,SF,35,MEM,4,4,139,16,46,0.348,3,18,0.167,13,28,0.464,0.38,8,10,0.8,5,24,29,11,4,1,13,13,43,barnema02,2015
16,Nicolas Batum,SF,27,CHO,5,2,144,17,45,0.378,6,22,0.273,11,23,0.478,0.444,17,20,0.85,2,16,18,10,2,0,8,6,57,batumni01,2015
17,Aron Baynes,C,29,DET,4,0,44,4,9,0.444,0,0,,4,9,0.444,0.444,2,3,0.667,3,5,8,2,0,0,3,4,10,baynear01,2015
18,Kent Bazemore,SF,26,ATL,10,10,325,44,121,0.364,16,61,0.262,28,60,0.467,0.43,15,22,0.682,8,58,66,19,14,6,10,14,119,bazemke01,2015
19,Michael Beasley,PF,27,HOU,5,0,80,22,46,0.478,2,6,0.333,20,40,0.5,0.5,6,7,0.857,4,17,21,3,1,0,7,8,52,beaslmi01,2015
20,Patrick Beverley,PG,27,HOU,5,5,129,10,37,0.27,3,14,0.214,7,23,0.304,0.311,6,6,1.0,4,18,22,11,2,2,4,17,29,beverpa01,2015
21,Bismack Biyombo,C,23,TOR,20,10,506,40,69,0.58,0,0,,40,69,0.58,0.58,43,72,0.597,53,134,187,8,8,27,21,48,123,biyombi01,2015
22,Steve Blake,PG,35,DET,4,0,43,1,5,0.2,1,2,0.5,0,3,0.0,0.3,1,2,0.5,0,4,4,10,0,0,5,7,4,blakest01,2015
23,Andrew Bogut,C,31,GSW,22,22,365,48,77,0.623,0,2,0.0,48,75,0.64,0.623,5,14,0.357,47,78,125,30,14,35,19,72,101,bogutan01,2015
24,Avery Bradley,SG,25,BOS,1,1,33,7,16,0.438,1,7,0.143,6,9,0.667,0.469,3,3,1.0,2,1,3,1,1,1,1,2,18,bradlav01,2015
25,Corey Brewer,SF,29,HOU,5,1,77,7,27,0.259,1,10,0.1,6,17,0.353,0.278,7,8,0.875,3,4,7,8,0,1,6,13,22,breweco01,2015
26,Reggie Bullock,SF,24,DET,2,0,22,5,6,0.833,2,3,0.667,3,3,1.0,1.0,0,0,,0,2,2,3,1,0,0,2,12,bullore01,2015
27,Kentavious Caldwell-Pope,SG,22,DET,4,4,161,22,50,0.44,12,27,0.444,10,23,0.435,0.56,5,7,0.714,2,15,17,11,7,1,2,7,61,caldwke01,2015
28,Clint Capela,C,21,HOU,5,0,43,3,9,0.333,0,0,,3,9,0.333,0.333,2,5,0.4,8,12,20,2,3,2,3,5,8,capelca01,2015
29,DeMarre Carroll,SF,29,TOR,20,19,596,62,159,0.39,26,79,0.329,36,80,0.45,0.472,27,36,0.75,23,58,81,17,18,7,18,62,177,carrode01,2015
30,Vince Carter,SG,39,MEM,4,4,91,15,33,0.455,7,10,0.7,8,23,0.348,0.561,8,8,1.0,5,10,15,5,2,1,3,9,45,cartevi01,2015
31,Ian Clark,SG,24,GSW,16,0,154,26,53,0.491,6,18,0.333,20,35,0.571,0.547,8,10,0.8,2,15,17,16,8,0,9,18,66,clarkia01,2015
32,Nick Collison,PF,35,OKC,9,0,79,4,6,0.667,0,0,,4,6,0.667,0.667,1,2,0.5,3,8,11,5,8,0,1,17,9,collini01,2015
33,Pat Connaughton,SG,23,POR,6,0,8,3,5,0.6,2,3,0.667,1,2,0.5,0.8,0,0,,0,1,1,0,0,0,0,0,8,connapa01,2015
34,Allen Crabbe,SG,23,POR,11,0,302,38,73,0.521,15,35,0.429,23,38,0.605,0.623,14,19,0.737,5,27,32,15,7,1,6,23,105,crabbal01,2015
35,Jamal Crawford,SG,35,LAC,6,1,199,39,103,0.379,4,21,0.19,35,82,0.427,0.398,22,25,0.88,2,11,13,13,10,0,9,9,104,crawfja01,2015
36,Jae Crowder,SF,25,BOS,6,6,197,20,72,0.278,10,41,0.244,10,31,0.323,0.347,7,11,0.636,5,34,39,13,9,3,7,17,57,crowdja01,2015
37,Stephen Curry,PG,27,GSW,18,17,614,148,338,0.438,80,198,0.404,68,140,0.486,0.556,76,83,0.916,14,85,99,93,26,5,75,39,452,curryst01,2015
38,Troy Daniels,SG,24,CHO,4,0,18,1,8,0.125,0,3,0.0,1,5,0.2,0.125,0,0,,0,2,2,0,0,0,0,2,2,danietr01,2015
39,Ed Davis,PF,26,POR,11,0,205,21,40,0.525,0,2,0.0,21,38,0.553,0.525,19,33,0.576,26,49,75,14,2,7,10,33,61,davised01,2015
40,Matthew Dellavedova,PG,25,CLE,20,0,241,26,74,0.351,8,31,0.258,18,43,0.419,0.405,18,24,0.75,4,11,15,56,1,1,14,31,78,dellama01,2015
41,Luol Deng,PF,30,MIA,14,14,495,65,138,0.471,24,57,0.421,41,81,0.506,0.558,32,38,0.842,19,64,83,22,13,9,23,24,186,denglu01,2015
42,DeMar DeRozan,SG,26,TOR,20,20,746,157,398,0.394,4,26,0.154,153,372,0.411,0.399,100,123,0.813,13,70,83,54,22,3,45,52,418,derozde01,2015
43,Boris Diaw,PF,33,SAS,9,0,159,21,46,0.457,2,6,0.333,19,40,0.475,0.478,3,4,0.75,2,17,19,21,2,4,6,9,47,diawbo01,2015
44,Spencer Dinwiddie,PG,22,DET,1,0,2,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,1,0,0,0,0,2,dinwisp01,2015
45,Goran Dragi?,PG,29,MIA,14,14,472,91,206,0.442,16,46,0.348,75,160,0.469,0.481,33,43,0.767,11,58,69,54,6,3,31,46,231,dragigo01,2015
46,Andre Drummond,C,22,DET,4,4,131,28,54,0.519,0,1,0.0,28,53,0.528,0.519,11,34,0.324,12,24,36,0,1,6,4,8,67,drumman01,2015
47,Tim Duncan*,C,39,SAS,10,10,218,22,52,0.423,0,0,,22,52,0.423,0.423,15,21,0.714,10,38,48,14,2,13,10,18,59,duncati01,2015
48,Kevin Durant,SF,27,OKC,18,18,726,175,407,0.43,31,110,0.282,144,297,0.485,0.468,130,146,0.89,13,115,128,60,18,18,65,37,511,duranke01,2015
49,Monta Ellis,SG,30,IND,7,7,225,33,76,0.434,7,21,0.333,26,55,0.473,0.48,8,10,0.8,4,23,27,30,15,0,17,17,81,ellismo01,2015
50,Festus Ezeli,C,26,GSW,23,1,203,37,69,0.536,0,0,,37,69,0.536,0.536,19,44,0.432,23,38,61,8,1,7,14,34,93,ezelife01,2015
51,Jordan Farmar,PG,29,MEM,4,4,113,10,31,0.323,4,12,0.333,6,19,0.316,0.387,3,3,1.0,0,6,6,16,3,1,10,4,27,farmajo01,2015
52,Raymond Felton,PG,31,DAL,5,4,172,32,69,0.464,4,14,0.286,28,55,0.509,0.493,7,11,0.636,2,21,23,23,6,0,12,14,75,feltora01,2015
53,Randy Foye,SG,32,OKC,16,0,190,14,41,0.341,8,26,0.308,6,15,0.4,0.439,4,4,1.0,2,18,20,13,2,3,11,18,40,foyera01,2015
54,Enes Freedom,C,23,OKC,18,0,323,65,118,0.551,2,14,0.143,63,104,0.606,0.559,38,45,0.844,47,64,111,5,5,11,17,40,170,kanteen01,2015
55,Channing Frye,C,32,CLE,17,0,237,41,69,0.594,26,46,0.565,15,23,0.652,0.783,6,7,0.857,5,36,41,5,6,9,5,37,114,fryech01,2015
56,Paul George,SF,25,IND,7,7,275,56,123,0.455,18,43,0.419,38,80,0.475,0.528,61,64,0.953,9,44,53,30,14,5,23,24,191,georgpa01,2015
57,Manu Ginóbili*,SG,38,SAS,10,0,192,20,47,0.426,9,21,0.429,11,26,0.423,0.521,18,23,0.783,6,21,27,25,8,3,7,25,67,ginobma01,2015
58,Andrew Goudelock,PG,27,HOU,2,0,11,3,6,0.5,0,1,0.0,3,5,0.6,0.5,0,0,,0,2,2,0,0,0,3,0,6,goudean01,2015
59,Danny Green,SG,28,SAS,10,10,267,30,64,0.469,24,47,0.511,6,17,0.353,0.656,2,3,0.667,0,31,31,7,21,8,6,20,86,greenda02,2015
60,Draymond Green,PF,25,GSW,23,23,879,119,276,0.431,38,104,0.365,81,172,0.471,0.5,79,107,0.738,38,190,228,138,37,41,56,81,355,greendr01,2015
61,Gerald Green,SG,30,MIA,12,0,110,16,49,0.327,4,14,0.286,12,35,0.343,0.367,4,5,0.8,2,15,17,1,4,1,2,14,40,greenge01,2015
62,JaMychal Green,PF,25,MEM,4,0,72,12,22,0.545,0,1,0.0,12,21,0.571,0.545,3,6,0.5,5,10,15,3,3,5,4,12,27,greenja01,2015
63,Jeff Green,SF,29,LAC,6,1,159,21,46,0.457,4,10,0.4,17,36,0.472,0.5,15,25,0.6,3,16,19,4,6,2,3,12,61,greenje02,2015
64,Blake Griffin,PF,26,LAC,4,4,127,20,53,0.377,1,2,0.5,19,51,0.373,0.387,19,25,0.76,7,28,35,16,3,2,9,9,60,griffbl01,2015
65,Jorge Gutiérrez,PG,27,CHO,3,0,12,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,2,2,2,0,0,1,0,0,gutiejo01,2015
66,P.J. Hairston,SF,23,MEM,2,0,22,2,6,0.333,1,3,0.333,1,3,0.333,0.417,0,2,0.0,0,0,0,0,1,0,1,1,5,hairspj02,2015
67,Tyler Hansbrough,PF,30,CHO,2,0,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,hansbty01,2015
68,Tim Hardaway Jr.,SG,23,ATL,9,0,87,7,26,0.269,2,14,0.143,5,12,0.417,0.308,4,6,0.667,0,9,9,7,0,1,3,2,20,hardati02,2015
69,James Harden,SG,26,HOU,5,5,193,41,100,0.41,13,42,0.31,28,58,0.483,0.475,38,45,0.844,7,19,26,38,12,1,26,13,133,hardeja01,2015
70,Maurice Harkless,SF,22,POR,11,11,272,47,110,0.427,15,44,0.341,32,66,0.485,0.495,12,25,0.48,22,34,56,7,10,3,11,38,121,harklma01,2015
71,Montrezl Harrell,PF,22,HOU,2,0,12,1,3,0.333,0,1,0.0,1,2,0.5,0.333,1,2,0.5,0,2,2,0,0,0,1,1,3,harremo01,2015
72,Devin Harris,PG,32,DAL,5,0,121,15,30,0.5,4,13,0.308,11,17,0.647,0.567,5,10,0.5,1,13,14,8,3,0,3,16,39,harride01,2015
73,Tobias Harris,PF,23,DET,4,4,156,21,46,0.457,4,12,0.333,17,34,0.5,0.5,12,13,0.923,6,32,38,12,3,3,6,11,58,harrito02,2015
74,Aaron Harrison,SG,21,CHO,2,0,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,harriaa01,2015
75,Udonis Haslem,PF,35,MIA,9,0,85,8,15,0.533,0,0,,8,15,0.533,0.533,5,7,0.714,11,20,31,4,0,1,7,13,21,hasleud01,2015
76,Spencer Hawes,PF,27,CHO,5,0,53,6,13,0.462,1,4,0.25,5,9,0.556,0.5,5,6,0.833,3,13,16,3,1,2,4,5,18,hawessp01,2015
77,Gerald Henderson,SG,28,POR,11,0,234,30,82,0.366,7,19,0.368,23,63,0.365,0.409,9,12,0.75,6,29,35,17,6,3,5,21,76,hendege02,2015
78,George Hill,PG,29,IND,7,7,235,32,57,0.561,13,27,0.481,19,30,0.633,0.675,18,22,0.818,6,13,19,15,6,1,8,16,95,hillge01,2015
79,Jordan Hill,C,28,IND,5,0,15,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,2,4,6,2,0,0,0,1,0,hilljo01,2015
80,Solomon Hill,SF,24,IND,7,0,198,14,31,0.452,11,19,0.579,3,12,0.25,0.629,15,16,0.938,5,23,28,8,2,0,3,20,54,hillso01,2015
81,Kirk Hinrich,PG,35,ATL,6,0,27,2,7,0.286,1,3,0.333,1,4,0.25,0.357,0,0,,0,4,4,3,0,0,0,2,5,hinriki01,2015
82,John Holland,SF,27,BOS,1,0,1,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,hollajo02,2015
83,Al Horford,C,29,ATL,10,10,327,54,116,0.466,11,28,0.393,43,88,0.489,0.513,15,16,0.938,13,52,65,30,12,24,17,25,134,horfoal01,2015
84,Dwight Howard,C,30,HOU,5,5,180,26,48,0.542,0,1,0.0,26,47,0.553,0.542,14,38,0.368,26,44,70,8,4,7,12,21,66,howardw01,2015
85,Josh Huestis,PF,24,OKC,2,0,10,1,3,0.333,1,2,0.5,0,1,0.0,0.5,0,0,,1,2,3,0,0,0,0,1,3,huestjo01,2015
86,Kris Humphries,PF,30,ATL,4,0,56,13,28,0.464,5,10,0.5,8,18,0.444,0.554,6,6,1.0,8,16,24,4,2,5,2,9,37,humphkr01,2015
87,R.J. Hunter,SG,22,BOS,5,0,41,2,9,0.222,1,5,0.2,1,4,0.25,0.278,0,0,,1,5,6,3,0,1,1,3,5,hunterj01,2015
88,Serge Ibaka,PF,26,OKC,18,18,602,85,163,0.521,31,69,0.449,54,94,0.574,0.617,15,20,0.75,23,90,113,10,14,24,9,51,216,ibakase01,2015
89,Andre Iguodala,SF,32,GSW,24,3,767,78,164,0.476,25,65,0.385,53,99,0.535,0.552,32,57,0.561,35,70,105,90,29,10,23,37,213,iguodan01,2015
90,Kyrie Irving,PG,23,CLE,21,21,774,201,423,0.475,51,116,0.44,150,307,0.489,0.535,77,88,0.875,15,47,62,98,36,13,48,46,530,irvinky01,2015
91,Reggie Jackson,PG,25,DET,4,4,147,25,55,0.455,3,18,0.167,22,37,0.595,0.482,4,4,1.0,2,11,13,37,6,2,10,10,57,jacksre01,2015
92,LeBron James,SF,31,CLE,21,21,822,219,417,0.525,32,94,0.34,187,323,0.579,0.564,82,124,0.661,42,158,200,160,49,27,75,54,552,jamesle01,2015
93,Al Jefferson,C,31,CHO,7,5,168,42,83,0.506,0,0,,42,83,0.506,0.506,9,13,0.692,14,29,43,8,4,3,6,12,93,jeffeal01,2015
94,Richard Jefferson,SF,35,CLE,21,2,381,44,84,0.524,11,28,0.393,33,56,0.589,0.589,15,20,0.75,16,58,74,14,10,1,13,34,114,jefferi01,2015
95,Jonas Jerebko,PF,28,BOS,6,4,162,22,46,0.478,7,22,0.318,15,24,0.625,0.554,4,5,0.8,7,34,41,10,2,4,5,15,55,jerebjo01,2015
96,Amir Johnson,PF,28,BOS,6,6,134,22,33,0.667,0,2,0.0,22,31,0.71,0.667,7,9,0.778,11,32,43,4,1,8,10,13,51,johnsam01,2015
97,James Johnson,PF,28,TOR,10,0,98,12,25,0.48,4,9,0.444,8,16,0.5,0.56,2,3,0.667,3,12,15,6,3,0,7,13,30,johnsja01,2015
98,Joe Johnson,SF,34,MIA,14,14,492,68,158,0.43,13,46,0.283,55,112,0.491,0.472,21,24,0.875,7,59,66,35,8,3,18,27,170,johnsjo02,2015
99,Stanley Johnson,SF,19,DET,4,0,81,12,23,0.522,6,10,0.6,6,13,0.462,0.652,2,2,1.0,0,16,16,0,1,0,3,10,32,johnsst04,2015
100,Tyler Johnson,SG,23,MIA,5,0,61,5,11,0.455,3,6,0.5,2,5,0.4,0.591,8,11,0.727,2,5,7,8,1,0,2,8,21,johnsty01,2015
101,Wesley Johnson,SF,28,LAC,6,0,77,5,14,0.357,3,9,0.333,2,5,0.4,0.464,3,3,1.0,5,13,18,2,1,4,2,6,16,johnswe01,2015
102,Dahntay Jones,SF,35,CLE,15,0,50,6,13,0.462,1,3,0.333,5,10,0.5,0.5,4,5,0.8,0,7,7,2,1,1,1,3,17,jonesda02,2015
103,James Jones,SF,35,CLE,12,0,55,2,10,0.2,1,7,0.143,1,3,0.333,0.25,1,4,0.25,1,3,4,3,0,0,1,3,6,jonesja02,2015
104,DeAndre Jordan,C,27,LAC,6,6,198,24,38,0.632,0,0,,24,38,0.632,0.632,22,59,0.373,30,68,98,11,7,16,7,17,70,jordade01,2015
105,Cory Joseph,SG,24,TOR,20,0,452,69,148,0.466,8,24,0.333,61,124,0.492,0.493,24,32,0.75,11,30,41,47,18,2,22,47,170,josepco01,2015
106,Chris Kaman,C,33,POR,4,0,32,7,18,0.389,0,0,,7,18,0.389,0.389,0,0,,2,6,8,1,2,0,6,10,14,kamanch01,2015
107,Frank Kaminsky,C,22,CHO,7,5,190,14,46,0.304,5,17,0.294,9,29,0.31,0.359,17,21,0.81,3,27,30,8,6,5,2,15,50,kaminfr01,2015
108,Kyle Korver,SG,34,ATL,10,8,316,35,75,0.467,24,54,0.444,11,21,0.524,0.627,9,9,1.0,3,45,48,10,10,4,8,23,103,korveky01,2015
109,Jeremy Lamb,SG,23,CHO,3,0,12,5,9,0.556,1,1,1.0,4,8,0.5,0.611,0,0,,1,3,4,1,0,0,0,0,11,lambje01,2015
110,Ty Lawson,PG,28,IND,7,0,74,6,18,0.333,0,3,0.0,6,15,0.4,0.333,4,6,0.667,1,6,7,10,3,0,6,8,16,lawsoty01,2015
111,Courtney Lee,SG,30,CHO,7,7,257,21,51,0.412,4,9,0.444,17,42,0.405,0.451,14,15,0.933,5,15,20,9,6,3,5,19,60,leeco01,2015
112,David Lee,PF,32,DAL,2,0,33,6,8,0.75,0,0,,6,8,0.75,0.75,0,0,,1,5,6,1,0,0,0,7,12,leeda02,2015
113,Kawhi Leonard,SF,24,SAS,10,10,339,83,166,0.5,17,39,0.436,66,127,0.52,0.551,42,51,0.824,14,49,63,28,26,14,16,21,225,leonaka01,2015
114,Damian Lillard,PG,25,POR,11,11,437,89,242,0.368,42,107,0.393,47,135,0.348,0.455,71,78,0.91,12,35,47,69,14,3,33,23,291,lillada01,2015
115,Jeremy Lin,SG,27,CHO,7,0,189,26,63,0.413,3,14,0.214,23,49,0.469,0.437,32,39,0.821,3,13,16,18,5,0,11,21,87,linje01,2015
116,Shaun Livingston,PG,30,GSW,24,7,514,82,168,0.488,0,1,0.0,82,167,0.491,0.488,32,37,0.865,13,63,76,80,12,5,29,48,196,livinsh01,2015
117,Kevin Love,PF,27,CLE,20,19,613,92,239,0.385,46,111,0.414,46,128,0.359,0.481,63,75,0.84,34,141,175,42,9,8,27,34,293,loveke01,2015
118,Kyle Lowry,PG,29,TOR,20,20,766,131,330,0.397,42,138,0.304,89,192,0.464,0.461,78,104,0.75,18,76,94,119,32,3,63,73,382,lowryky01,2015
119,Ian Mahinmi,C,29,IND,7,7,172,21,42,0.5,0,0,,21,42,0.5,0.5,15,25,0.6,12,24,36,8,5,6,14,25,57,mahinia01,2015
120,Boban Marjanovi?,C,27,SAS,7,0,42,8,12,0.667,0,0,,8,12,0.667,0.667,8,9,0.889,4,10,14,3,0,2,3,10,24,marjabo01,2015
121,Jarell Martin,PF,21,MEM,2,0,46,3,8,0.375,0,0,,3,8,0.375,0.375,3,6,0.5,4,3,7,1,3,0,3,4,9,martija01,2015
122,Kevin Martin,SG,32,SAS,5,0,49,8,20,0.4,4,8,0.5,4,12,0.333,0.5,2,3,0.667,0,4,4,3,1,0,6,5,22,martike02,2015
123,Wesley Matthews,SF,29,DAL,5,5,173,20,60,0.333,10,35,0.286,10,25,0.4,0.417,15,19,0.789,4,14,18,6,6,0,4,14,65,matthwe02,2015
124,Luc Mbah a Moute,PF,29,LAC,5,5,78,4,6,0.667,0,0,,4,6,0.667,0.667,1,1,1.0,2,8,10,1,3,0,2,9,9,mbahalu01,2015
125,James Michael McAdoo,PF,23,GSW,8,0,38,2,4,0.5,0,0,,2,4,0.5,0.5,1,4,0.25,0,8,8,2,3,2,1,6,5,mcadoja01,2015
126,CJ McCollum,SG,24,POR,11,11,442,84,197,0.426,20,58,0.345,64,139,0.46,0.477,37,46,0.804,7,33,40,36,10,5,20,30,225,mccolcj01,2015
127,K.J. McDaniels,SF,22,HOU,4,0,34,4,13,0.308,1,3,0.333,3,10,0.3,0.346,0,0,,1,6,7,1,0,3,0,3,9,mcdankj01,2015
128,JaVale McGee,C,28,DAL,2,0,14,1,2,0.5,0,0,,1,2,0.5,0.5,2,6,0.333,2,1,3,0,1,0,3,3,4,mcgeeja01,2015
129,Jordan McRae,PG,24,CLE,2,0,4,4,4,1.0,1,1,1.0,3,3,1.0,1.125,0,0,,0,2,2,0,0,0,0,0,9,mcraejo01,2015
130,Josh McRoberts,PF,28,MIA,10,0,134,16,34,0.471,0,7,0.0,16,27,0.593,0.471,6,6,1.0,7,19,26,9,5,5,4,20,38,mcrobjo01,2015
131,Jodie Meeks,SG,28,DET,1,0,2,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,2,meeksjo01,2015
132,Salah Mejri,C,29,DAL,4,1,76,7,10,0.7,0,0,,7,10,0.7,0.7,5,12,0.417,5,8,13,1,3,5,0,11,19,mejrisa01,2015
133,Jordan Mickey,PF,21,BOS,2,0,10,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,1,1,2,2,0,1,0,0,4,mickejo01,2015
134,C.J. Miles,SF,28,IND,7,0,92,10,38,0.263,2,20,0.1,8,18,0.444,0.289,2,3,0.667,4,20,24,4,1,1,3,7,24,milescj01,2015
135,Andre Miller,PG,39,SAS,5,0,35,3,7,0.429,1,3,0.333,2,4,0.5,0.5,2,2,1.0,2,3,5,7,0,0,0,4,9,millean02,2015
136,Patty Mills,PG,27,SAS,10,0,167,23,53,0.434,13,36,0.361,10,17,0.588,0.557,7,11,0.636,0,14,14,20,7,0,8,3,66,millspa02,2015
137,Paul Millsap,PF,30,ATL,10,10,365,59,137,0.431,8,33,0.242,51,104,0.49,0.46,41,55,0.745,28,66,94,27,13,23,26,29,167,millspa01,2015
138,Nazr Mohammed,C,38,OKC,5,0,10,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,2,3,0,0,1,1,1,2,mohamna01,2015
139,Luis Montero,SG,22,POR,6,0,8,3,3,1.0,2,2,1.0,1,1,1.0,1.333,0,0,,0,0,0,0,0,0,0,1,8,montelu01,2015
140,Marcus Morris,SF,26,DET,4,4,144,22,47,0.468,7,18,0.389,15,29,0.517,0.543,20,23,0.87,2,11,13,10,2,0,5,17,71,morrima03,2015
141,Anthony Morrow,SG,30,OKC,14,0,76,11,24,0.458,5,14,0.357,6,10,0.6,0.563,10,10,1.0,0,2,2,1,1,0,4,5,37,morroan01,2015
142,Donatas Motiej?nas,PF,25,HOU,5,4,98,16,37,0.432,4,9,0.444,12,28,0.429,0.486,8,17,0.471,10,16,26,5,4,2,12,11,44,motiedo01,2015
143,Timofey Mozgov,C,29,CLE,13,0,76,6,15,0.4,0,0,,6,15,0.4,0.4,3,4,0.75,5,16,21,2,3,3,8,16,15,mozgoti01,2015
144,Xavier Munford,SG,23,MEM,4,0,89,9,28,0.321,1,8,0.125,8,20,0.4,0.339,0,2,0.0,1,8,9,10,6,3,5,8,19,munfoxa02,2015
145,Mike Muscala,C,24,ATL,9,0,67,10,20,0.5,2,6,0.333,8,14,0.571,0.55,2,2,1.0,7,10,17,3,0,1,3,6,24,muscami01,2015
146,Lucas Nogueira,C,23,TOR,5,0,29,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,1,7,8,0,0,0,0,3,6,noguelu01,2015
147,Dirk Nowitzki,PF,37,DAL,5,5,170,41,83,0.494,4,11,0.364,37,72,0.514,0.518,16,17,0.941,3,21,24,8,2,3,7,9,102,nowitdi01,2015
148,Kelly Olynyk,C,24,BOS,4,0,32,1,9,0.111,0,3,0.0,1,6,0.167,0.111,0,0,,2,2,4,3,1,0,4,5,2,olynyke01,2015
149,Zaza Pachulia,C,31,DAL,5,4,112,9,24,0.375,0,0,,9,24,0.375,0.375,15,17,0.882,10,17,27,16,3,1,2,13,33,pachuza01,2015
150,Tony Parker,PG,33,SAS,10,10,264,44,98,0.449,4,16,0.25,40,82,0.488,0.469,12,14,0.857,1,21,22,53,6,2,18,15,104,parketo01,2015
151,Lamar Patterson,SG,24,ATL,4,0,20,2,7,0.286,1,3,0.333,1,4,0.25,0.357,1,1,1.0,0,5,5,3,1,0,4,1,6,pattela01,2015
152,Patrick Patterson,PF,26,TOR,20,9,583,55,136,0.404,21,70,0.3,34,66,0.515,0.482,22,26,0.846,29,48,77,24,7,9,18,31,153,pattepa01,2015
153,Chris Paul,PG,30,LAC,4,4,125,37,76,0.487,6,20,0.3,31,56,0.554,0.526,15,15,1.0,4,12,16,29,9,0,4,12,95,paulch01,2015
154,Cameron Payne,PG,21,OKC,10,0,64,7,26,0.269,2,10,0.2,5,16,0.313,0.308,2,4,0.5,0,4,4,8,2,2,8,7,18,payneca01,2015
155,Paul Pierce*,SF,38,LAC,5,1,54,2,12,0.167,1,5,0.2,1,7,0.143,0.208,1,4,0.25,0,6,6,1,2,0,2,6,6,piercpa01,2015
156,Mason Plumlee,C,25,POR,11,11,306,28,70,0.4,0,0,,28,70,0.4,0.4,21,33,0.636,37,93,130,53,7,11,25,42,77,plumlma01,2015
157,Dwight Powell,PF,24,DAL,4,0,64,9,19,0.474,0,1,0.0,9,18,0.5,0.474,6,11,0.545,9,8,17,4,1,0,1,5,24,poweldw01,2015
158,Norman Powell,SG,22,TOR,18,3,206,27,70,0.386,7,26,0.269,20,44,0.455,0.436,7,8,0.875,4,23,27,6,13,2,5,18,68,powelno01,2015
159,Pablo Prigioni,PG,38,LAC,5,0,26,0,5,0.0,0,2,0.0,0,3,0.0,0.0,0,0,,2,1,3,7,0,0,3,8,0,prigipa01,2015
160,Zach Randolph,PF,34,MEM,4,4,120,23,62,0.371,0,0,,23,62,0.371,0.371,6,7,0.857,15,20,35,7,1,0,7,10,52,randoza01,2015
161,J.J. Redick,SG,31,LAC,6,6,166,34,79,0.43,11,31,0.355,23,48,0.479,0.5,2,3,0.667,1,11,12,5,1,1,5,11,81,redicjj01,2015
162,Josh Richardson,SG,22,MIA,14,0,387,33,89,0.371,17,46,0.37,16,43,0.372,0.466,10,14,0.714,10,40,50,22,6,13,12,37,93,richajo01,2015
163,Austin Rivers,SG,23,LAC,6,2,144,26,61,0.426,4,17,0.235,22,44,0.5,0.459,6,9,0.667,4,12,16,16,3,0,7,12,62,riverau01,2015
164,Andre Roberson,SG,24,OKC,18,18,471,40,86,0.465,12,37,0.324,28,49,0.571,0.535,8,20,0.4,25,76,101,14,23,19,11,45,100,roberan03,2015
165,Brian Roberts,PG,30,POR,10,0,36,2,9,0.222,0,4,0.0,2,5,0.4,0.222,4,6,0.667,1,0,1,3,0,0,1,5,8,roberbr01,2015
166,Glenn Robinson III,SF,22,IND,4,0,10,3,4,0.75,0,0,,3,4,0.75,0.75,1,1,1.0,0,0,0,0,0,1,0,0,7,robingl02,2015
167,Terrence Ross,SF,24,TOR,20,0,335,46,119,0.387,21,64,0.328,25,55,0.455,0.475,13,20,0.65,4,28,32,11,13,5,16,28,126,rosste01,2015
168,Terry Rozier,PG,21,BOS,5,0,99,9,23,0.391,4,11,0.364,5,12,0.417,0.478,2,2,1.0,3,14,17,6,1,3,2,5,24,roziete01,2015
169,Brandon Rush,SG,30,GSW,14,0,110,9,20,0.45,4,12,0.333,5,8,0.625,0.55,1,2,0.5,0,23,23,3,2,2,2,9,23,rushbr01,2015
170,Dennis Schröder,PG,22,ATL,10,0,191,47,104,0.452,12,35,0.343,35,69,0.507,0.51,11,13,0.846,6,13,19,36,4,1,21,24,117,schrode01,2015
171,Luis Scola,PF,35,TOR,11,9,140,8,31,0.258,4,21,0.19,4,10,0.4,0.323,8,11,0.727,2,16,18,7,3,0,5,22,28,scolalu01,2015
172,Mike Scott,PF,27,ATL,10,0,161,25,40,0.625,8,16,0.5,17,24,0.708,0.725,7,8,0.875,5,27,32,5,3,3,8,20,65,scottmi01,2015
173,Thabo Sefolosha,SF,31,ATL,10,2,203,22,46,0.478,7,19,0.368,15,27,0.556,0.554,8,15,0.533,8,33,41,17,10,6,10,17,59,sefolth01,2015
174,Iman Shumpert,SG,25,CLE,21,0,367,25,60,0.417,13,34,0.382,12,26,0.462,0.525,7,11,0.636,10,37,47,17,10,3,13,36,70,shumpim01,2015
